sku_id,sku_name,category,unit_of_measure,date,opening_units,received_units,sold_units,spoilage_units,closing_units
1005,Mango_Alphonso,Fruit,lb,03-05-2025,0,0,119,0,0
1005,Mango_Alphonso,Fruit,lb,04-05-2025,0,0,118,0,0
1005,Mango_Alphonso,Fruit,lb,05-05-2025,0,0,126,0,0
1005,Mango_Alphonso,Fruit,lb,06-05-2025,0,0,108,0,0
1005,Mango_Alphonso,Fruit,lb,07-05-2025,0,0,129,0,0
1005,Mango_Alphonso,Fruit,lb,08-05-2025,0,0,96,0,0
1005,Mango_Alphonso,Fruit,lb,09-05-2025,0,0,95,0,0
1005,Mango_Alphonso,Fruit,lb,10-05-2025,0,224,142,0,82
1005,Mango_Alphonso,Fruit,lb,11-05-2025,82,258,103,1,236
1005,Mango_Alphonso,Fruit,lb,12-05-2025,236,229,130,7,328
1005,Mango_Alphonso,Fruit,lb,13-05-2025,328,0,109,8,211
1005,Mango_Alphonso,Fruit,lb,14-05-2025,211,258,109,8,352
1005,Mango_Alphonso,Fruit,lb,15-05-2025,352,0,132,8,212
1005,Mango_Alphonso,Fruit,lb,16-05-2025,212,0,138,5,69
1005,Mango_Alphonso,Fruit,lb,17-05-2025,69,0,132,3,0
1005,Mango_Alphonso,Fruit,lb,18-05-2025,0,0,89,0,0
1005,Mango_Alphonso,Fruit,lb,19-05-2025,0,0,95,0,0
1005,Mango_Alphonso,Fruit,lb,20-05-2025,0,0,62,0,0
1005,Mango_Alphonso,Fruit,lb,21-05-2025,0,0,101,0,0
1005,Mango_Alphonso,Fruit,lb,22-05-2025,0,0,94,0,0
1005,Mango_Alphonso,Fruit,lb,23-05-2025,0,0,88,0,0
1005,Mango_Alphonso,Fruit,lb,24-05-2025,0,0,145,0,0
1005,Mango_Alphonso,Fruit,lb,25-05-2025,0,0,128,0,0
1005,Mango_Alphonso,Fruit,lb,26-05-2025,0,0,120,0,0
1005,Mango_Alphonso,Fruit,lb,27-05-2025,0,0,111,0,0
1005,Mango_Alphonso,Fruit,lb,28-05-2025,0,0,117,0,0
1005,Mango_Alphonso,Fruit,lb,29-05-2025,0,255,114,0,141
1005,Mango_Alphonso,Fruit,lb,30-05-2025,141,0,77,6,58
1005,Mango_Alphonso,Fruit,lb,31-05-2025,58,291,125,6,218
1005,Mango_Alphonso,Fruit,lb,01-06-2025,218,0,136,4,78
1005,Mango_Alphonso,Fruit,lb,02-06-2025,78,276,107,4,243
1005,Mango_Alphonso,Fruit,lb,03-06-2025,243,0,97,4,142
1005,Mango_Alphonso,Fruit,lb,04-06-2025,142,0,112,1,29
1005,Mango_Alphonso,Fruit,lb,05-06-2025,29,349,132,1,245
1005,Mango_Alphonso,Fruit,lb,06-06-2025,245,273,118,7,393
1005,Mango_Alphonso,Fruit,lb,07-06-2025,393,332,159,7,559
1005,Mango_Alphonso,Fruit,lb,08-06-2025,559,0,168,16,375
1005,Mango_Alphonso,Fruit,lb,09-06-2025,375,171,126,4,416
1005,Mango_Alphonso,Fruit,lb,10-06-2025,416,0,132,8,276
1005,Mango_Alphonso,Fruit,lb,11-06-2025,276,0,71,9,196
1005,Mango_Alphonso,Fruit,lb,12-06-2025,196,0,112,4,80
1005,Mango_Alphonso,Fruit,lb,13-06-2025,80,0,91,2,0
1005,Mango_Alphonso,Fruit,lb,14-06-2025,0,0,151,0,0
1005,Mango_Alphonso,Fruit,lb,15-06-2025,0,0,155,0,0
1005,Mango_Alphonso,Fruit,lb,16-06-2025,0,269,92,0,177
1005,Mango_Alphonso,Fruit,lb,17-06-2025,177,0,125,5,47
1005,Mango_Alphonso,Fruit,lb,18-06-2025,47,0,108,1,0
1005,Mango_Alphonso,Fruit,lb,19-06-2025,0,0,109,0,0
1005,Mango_Alphonso,Fruit,lb,20-06-2025,0,0,125,0,0
1005,Mango_Alphonso,Fruit,lb,21-06-2025,0,0,117,0,0
1005,Mango_Alphonso,Fruit,lb,22-06-2025,0,0,156,0,0
1005,Mango_Alphonso,Fruit,lb,23-06-2025,0,276,94,0,182
1005,Mango_Alphonso,Fruit,lb,24-06-2025,182,0,108,5,69
1005,Mango_Alphonso,Fruit,lb,25-06-2025,69,0,94,3,0
1005,Mango_Alphonso,Fruit,lb,26-06-2025,0,231,114,0,117
1005,Mango_Alphonso,Fruit,lb,27-06-2025,117,0,113,3,1
1005,Mango_Alphonso,Fruit,lb,28-06-2025,1,259,138,0,122
1005,Mango_Alphonso,Fruit,lb,29-06-2025,122,0,169,5,0
1005,Mango_Alphonso,Fruit,lb,30-06-2025,0,162,123,0,39
1005,Mango_Alphonso,Fruit,lb,01-07-2025,39,0,52,1,0
1005,Mango_Alphonso,Fruit,lb,02-07-2025,0,0,75,0,0
1005,Mango_Alphonso,Fruit,lb,03-07-2025,0,0,92,0,0
1005,Mango_Alphonso,Fruit,lb,04-07-2025,0,0,95,0,0
1005,Mango_Alphonso,Fruit,lb,05-07-2025,0,0,101,0,0
1005,Mango_Alphonso,Fruit,lb,06-07-2025,0,213,101,0,112
1005,Mango_Alphonso,Fruit,lb,07-07-2025,112,0,63,5,44
1005,Mango_Alphonso,Fruit,lb,08-07-2025,44,0,66,1,0
1005,Mango_Alphonso,Fruit,lb,09-07-2025,0,0,50,0,0
1005,Mango_Alphonso,Fruit,lb,10-07-2025,0,0,83,0,0
1005,Mango_Alphonso,Fruit,lb,11-07-2025,0,0,103,0,0
1005,Mango_Alphonso,Fruit,lb,12-07-2025,0,0,119,0,0
1005,Mango_Alphonso,Fruit,lb,13-07-2025,0,0,77,0,0
1005,Mango_Alphonso,Fruit,lb,14-07-2025,0,0,65,0,0
1005,Mango_Alphonso,Fruit,lb,15-07-2025,0,219,93,0,126
1005,Mango_Alphonso,Fruit,lb,16-07-2025,126,0,105,5,16
1005,Mango_Alphonso,Fruit,lb,17-07-2025,16,0,60,0,0
1005,Mango_Alphonso,Fruit,lb,18-07-2025,0,0,68,0,0
1005,Mango_Alphonso,Fruit,lb,19-07-2025,0,0,49,0,0
1005,Mango_Alphonso,Fruit,lb,20-07-2025,0,261,99,0,162
1005,Mango_Alphonso,Fruit,lb,21-07-2025,162,0,131,8,23
1005,Mango_Alphonso,Fruit,lb,22-07-2025,23,0,80,3,0
1005,Mango_Alphonso,Fruit,lb,23-07-2025,0,252,82,0,170
1005,Mango_Alphonso,Fruit,lb,24-07-2025,170,0,109,6,55
1005,Mango_Alphonso,Fruit,lb,25-07-2025,55,0,61,1,0
1005,Mango_Alphonso,Fruit,lb,26-07-2025,0,0,121,0,0
1005,Mango_Alphonso,Fruit,lb,27-07-2025,0,0,95,0,0
1005,Mango_Alphonso,Fruit,lb,28-07-2025,0,0,68,0,0
1005,Mango_Alphonso,Fruit,lb,29-07-2025,0,0,84,0,0
1005,Mango_Alphonso,Fruit,lb,30-07-2025,0,0,70,0,0
1005,Mango_Alphonso,Fruit,lb,31-07-2025,0,0,71,0,0
1005,Mango_Alphonso,Fruit,lb,01-08-2025,0,0,92,0,0
1005,Mango_Alphonso,Fruit,lb,02-08-2025,0,256,118,0,138
1005,Mango_Alphonso,Fruit,lb,03-08-2025,138,0,99,5,34
1005,Mango_Alphonso,Fruit,lb,04-08-2025,34,0,106,3,0
1005,Mango_Alphonso,Fruit,lb,05-08-2025,0,0,73,0,0
1005,Mango_Alphonso,Fruit,lb,06-08-2025,0,0,112,0,0
1005,Mango_Alphonso,Fruit,lb,07-08-2025,0,0,99,0,0
1005,Mango_Alphonso,Fruit,lb,08-08-2025,0,0,99,0,0
1005,Mango_Alphonso,Fruit,lb,09-08-2025,0,0,112,0,0
1005,Mango_Alphonso,Fruit,lb,10-08-2025,0,0,108,0,0
1005,Mango_Alphonso,Fruit,lb,11-08-2025,0,287,82,0,205
1005,Mango_Alphonso,Fruit,lb,12-08-2025,205,0,97,5,103
1005,Mango_Alphonso,Fruit,lb,13-08-2025,103,0,95,3,5
1005,Mango_Alphonso,Fruit,lb,14-08-2025,5,194,85,0,114
1005,Mango_Alphonso,Fruit,lb,15-08-2025,114,0,73,6,35
1005,Mango_Alphonso,Fruit,lb,16-08-2025,35,0,72,2,0
1005,Mango_Alphonso,Fruit,lb,17-08-2025,0,280,112,0,168
1005,Mango_Alphonso,Fruit,lb,18-08-2025,168,0,80,2,86
1005,Mango_Alphonso,Fruit,lb,19-08-2025,86,0,90,3,0
1005,Mango_Alphonso,Fruit,lb,20-08-2025,0,217,93,0,124
1005,Mango_Alphonso,Fruit,lb,21-08-2025,124,248,46,2,324
1005,Mango_Alphonso,Fruit,lb,22-08-2025,324,198,71,6,445
1005,Mango_Alphonso,Fruit,lb,23-08-2025,445,0,92,9,344
1005,Mango_Alphonso,Fruit,lb,24-08-2025,344,0,102,11,231
1005,Mango_Alphonso,Fruit,lb,25-08-2025,231,0,85,7,139
1005,Mango_Alphonso,Fruit,lb,26-08-2025,139,306,89,7,349
1005,Mango_Alphonso,Fruit,lb,27-08-2025,349,0,82,10,257
1005,Mango_Alphonso,Fruit,lb,28-08-2025,257,0,59,12,186
1005,Mango_Alphonso,Fruit,lb,29-08-2025,186,218,87,5,312
1005,Mango_Alphonso,Fruit,lb,30-08-2025,312,288,91,9,500
1005,Mango_Alphonso,Fruit,lb,31-08-2025,500,0,89,15,396
1005,Mango_Alphonso,Fruit,lb,01-09-2025,396,309,82,13,610
1005,Mango_Alphonso,Fruit,lb,02-09-2025,610,277,89,10,788
1005,Mango_Alphonso,Fruit,lb,03-09-2025,788,258,76,23,947
1005,Mango_Alphonso,Fruit,lb,04-09-2025,947,0,63,32,852
1005,Mango_Alphonso,Fruit,lb,05-09-2025,852,0,66,29,757
1005,Mango_Alphonso,Fruit,lb,06-09-2025,757,0,98,27,632
1005,Mango_Alphonso,Fruit,lb,07-09-2025,632,344,61,13,902
1005,Mango_Alphonso,Fruit,lb,08-09-2025,902,0,102,24,776
1005,Mango_Alphonso,Fruit,lb,09-09-2025,776,0,69,29,678
1005,Mango_Alphonso,Fruit,lb,10-09-2025,678,0,93,12,573
1005,Mango_Alphonso,Fruit,lb,11-09-2025,573,0,44,16,513
1005,Mango_Alphonso,Fruit,lb,12-09-2025,513,0,68,13,432
1005,Mango_Alphonso,Fruit,lb,13-09-2025,432,0,72,9,351
1005,Mango_Alphonso,Fruit,lb,14-09-2025,351,0,103,14,234
1005,Mango_Alphonso,Fruit,lb,15-09-2025,234,0,74,7,153
1005,Mango_Alphonso,Fruit,lb,16-09-2025,153,213,46,3,317
1005,Mango_Alphonso,Fruit,lb,17-09-2025,317,0,74,8,235
1005,Mango_Alphonso,Fruit,lb,18-09-2025,235,0,79,10,146
1005,Mango_Alphonso,Fruit,lb,19-09-2025,146,0,77,3,66
1005,Mango_Alphonso,Fruit,lb,20-09-2025,66,0,93,1,0
1005,Mango_Alphonso,Fruit,lb,21-09-2025,0,0,106,0,0
1005,Mango_Alphonso,Fruit,lb,22-09-2025,0,196,64,0,132
1005,Mango_Alphonso,Fruit,lb,23-09-2025,132,0,92,6,34
1005,Mango_Alphonso,Fruit,lb,24-09-2025,34,0,56,0,0
1005,Mango_Alphonso,Fruit,lb,25-09-2025,0,0,98,0,0
1005,Mango_Alphonso,Fruit,lb,26-09-2025,0,192,54,0,138
1005,Mango_Alphonso,Fruit,lb,27-09-2025,138,0,96,4,38
1005,Mango_Alphonso,Fruit,lb,28-09-2025,38,0,78,4,0
1005,Mango_Alphonso,Fruit,lb,29-09-2025,0,227,68,0,159
1005,Mango_Alphonso,Fruit,lb,30-09-2025,159,0,39,7,113
1005,Mango_Alphonso,Fruit,lb,01-10-2025,113,231,77,5,262
1005,Mango_Alphonso,Fruit,lb,02-10-2025,262,270,97,9,426
1005,Mango_Alphonso,Fruit,lb,03-10-2025,426,0,77,11,338
1005,Mango_Alphonso,Fruit,lb,04-10-2025,338,0,43,14,281
1005,Mango_Alphonso,Fruit,lb,05-10-2025,281,0,125,8,148
1005,Mango_Alphonso,Fruit,lb,06-10-2025,148,260,69,4,335
1005,Mango_Alphonso,Fruit,lb,07-10-2025,335,0,54,8,273
1005,Mango_Alphonso,Fruit,lb,08-10-2025,273,0,77,11,185
1005,Mango_Alphonso,Fruit,lb,09-10-2025,185,0,74,5,106
1005,Mango_Alphonso,Fruit,lb,10-10-2025,106,0,78,6,22
1005,Mango_Alphonso,Fruit,lb,11-10-2025,22,0,93,2,0
1005,Mango_Alphonso,Fruit,lb,12-10-2025,0,299,86,0,213
1005,Mango_Alphonso,Fruit,lb,13-10-2025,213,0,78,7,128
1006,Pears,Fruit,lb,14-10-2024,669,0,73,17,579
1006,Pears,Fruit,lb,15-10-2024,579,0,122,20,437
1006,Pears,Fruit,lb,16-10-2024,437,0,77,14,346
1006,Pears,Fruit,lb,17-10-2024,346,0,110,11,225
1006,Pears,Fruit,lb,18-10-2024,225,0,128,7,90
1006,Pears,Fruit,lb,19-10-2024,90,0,103,4,0
1006,Pears,Fruit,lb,20-10-2024,0,0,147,0,0
1006,Pears,Fruit,lb,21-10-2024,0,0,115,0,0
1006,Pears,Fruit,lb,22-10-2024,0,0,105,0,0
1006,Pears,Fruit,lb,23-10-2024,0,0,68,0,0
1006,Pears,Fruit,lb,24-10-2024,0,0,110,0,0
1006,Pears,Fruit,lb,25-10-2024,0,0,106,0,0
1006,Pears,Fruit,lb,26-10-2024,0,0,149,0,0
1006,Pears,Fruit,lb,27-10-2024,0,362,103,0,259
1006,Pears,Fruit,lb,28-10-2024,259,0,127,11,121
1006,Pears,Fruit,lb,29-10-2024,121,0,105,6,10
1006,Pears,Fruit,lb,30-10-2024,10,0,101,0,0
1006,Pears,Fruit,lb,31-10-2024,0,0,173,0,0
1006,Pears,Fruit,lb,01-11-2024,0,0,122,0,0
1006,Pears,Fruit,lb,02-11-2024,0,0,152,0,0
1006,Pears,Fruit,lb,03-11-2024,0,446,109,0,337
1006,Pears,Fruit,lb,04-11-2024,337,400,113,12,612
1006,Pears,Fruit,lb,05-11-2024,612,366,73,14,891
1006,Pears,Fruit,lb,06-11-2024,891,0,90,29,772
1006,Pears,Fruit,lb,07-11-2024,772,0,92,28,652
1006,Pears,Fruit,lb,08-11-2024,652,399,117,22,912
1006,Pears,Fruit,lb,09-11-2024,912,300,155,20,1037
1006,Pears,Fruit,lb,10-11-2024,1037,0,129,26,882
1006,Pears,Fruit,lb,11-11-2024,882,0,98,30,754
1006,Pears,Fruit,lb,12-11-2024,754,0,118,27,609
1006,Pears,Fruit,lb,13-11-2024,609,0,105,18,486
1006,Pears,Fruit,lb,14-11-2024,486,331,105,21,691
1006,Pears,Fruit,lb,15-11-2024,691,0,91,17,583
1006,Pears,Fruit,lb,16-11-2024,583,0,132,17,434
1006,Pears,Fruit,lb,17-11-2024,434,0,105,13,316
1006,Pears,Fruit,lb,18-11-2024,316,0,93,9,214
1006,Pears,Fruit,lb,19-11-2024,214,0,130,5,79
1006,Pears,Fruit,lb,20-11-2024,79,403,100,3,379
1006,Pears,Fruit,lb,21-11-2024,379,0,116,6,257
1006,Pears,Fruit,lb,22-11-2024,257,0,93,5,159
1006,Pears,Fruit,lb,23-11-2024,159,398,162,4,391
1006,Pears,Fruit,lb,24-11-2024,391,411,124,13,665
1006,Pears,Fruit,lb,25-11-2024,665,0,130,14,521
1006,Pears,Fruit,lb,26-11-2024,521,0,88,16,417
1006,Pears,Fruit,lb,27-11-2024,417,0,95,9,313
1006,Pears,Fruit,lb,28-11-2024,313,0,98,12,203
1006,Pears,Fruit,lb,29-11-2024,203,418,95,8,518
1006,Pears,Fruit,lb,30-11-2024,518,0,149,16,353
1006,Pears,Fruit,lb,01-12-2024,353,0,149,13,191
1006,Pears,Fruit,lb,02-12-2024,191,0,108,9,74
1006,Pears,Fruit,lb,03-12-2024,74,0,116,2,0
1006,Pears,Fruit,lb,04-12-2024,0,0,153,0,0
1006,Pears,Fruit,lb,05-12-2024,0,333,111,0,222
1006,Pears,Fruit,lb,06-12-2024,222,0,118,7,97
1006,Pears,Fruit,lb,07-12-2024,97,296,111,2,280
1006,Pears,Fruit,lb,08-12-2024,280,222,116,5,381
1006,Pears,Fruit,lb,09-12-2024,381,0,80,8,293
1006,Pears,Fruit,lb,10-12-2024,293,0,143,5,145
1006,Pears,Fruit,lb,11-12-2024,145,369,104,3,407
1006,Pears,Fruit,lb,12-12-2024,407,0,74,11,322
1006,Pears,Fruit,lb,13-12-2024,322,0,107,10,205
1006,Pears,Fruit,lb,14-12-2024,205,0,138,5,62
1006,Pears,Fruit,lb,15-12-2024,62,0,153,1,0
1006,Pears,Fruit,lb,16-12-2024,0,0,97,0,0
1006,Pears,Fruit,lb,17-12-2024,0,0,158,0,0
1006,Pears,Fruit,lb,18-12-2024,0,0,114,0,0
1006,Pears,Fruit,lb,19-12-2024,0,312,114,0,198
1006,Pears,Fruit,lb,20-12-2024,198,0,87,5,106
1006,Pears,Fruit,lb,21-12-2024,106,0,126,3,0
1006,Pears,Fruit,lb,22-12-2024,0,336,156,0,180
1006,Pears,Fruit,lb,23-12-2024,180,0,119,5,56
1006,Pears,Fruit,lb,24-12-2024,56,327,75,3,305
1006,Pears,Fruit,lb,25-12-2024,305,0,115,7,183
1006,Pears,Fruit,lb,26-12-2024,183,0,84,6,93
1006,Pears,Fruit,lb,27-12-2024,93,0,72,0,21
1006,Pears,Fruit,lb,28-12-2024,21,226,121,0,126
1006,Pears,Fruit,lb,29-12-2024,126,328,137,7,310
1006,Pears,Fruit,lb,30-12-2024,310,0,111,11,188
1006,Pears,Fruit,lb,31-12-2024,188,0,101,5,82
1006,Pears,Fruit,lb,01-01-2025,82,0,116,3,0
1006,Pears,Fruit,lb,02-01-2025,0,0,134,0,0
1006,Pears,Fruit,lb,03-01-2025,0,322,80,0,242
1006,Pears,Fruit,lb,04-01-2025,242,0,114,7,121
1006,Pears,Fruit,lb,05-01-2025,121,0,61,2,58
1006,Pears,Fruit,lb,06-01-2025,58,0,138,1,0
1006,Pears,Fruit,lb,07-01-2025,0,343,83,0,260
1006,Pears,Fruit,lb,08-01-2025,260,0,86,6,168
1006,Pears,Fruit,lb,09-01-2025,168,0,72,5,91
1006,Pears,Fruit,lb,10-01-2025,91,397,100,2,386
1006,Pears,Fruit,lb,11-01-2025,386,0,120,15,251
1006,Pears,Fruit,lb,12-01-2025,251,210,162,6,293
1006,Pears,Fruit,lb,13-01-2025,293,0,127,1,165
1006,Pears,Fruit,lb,14-01-2025,165,0,141,1,23
1006,Pears,Fruit,lb,15-01-2025,23,353,113,2,261
1006,Pears,Fruit,lb,16-01-2025,261,0,82,1,178
1006,Pears,Fruit,lb,17-01-2025,178,338,102,4,410
1006,Pears,Fruit,lb,18-01-2025,410,0,108,13,289
1006,Pears,Fruit,lb,19-01-2025,289,0,95,8,186
1006,Pears,Fruit,lb,20-01-2025,186,276,136,7,319
1006,Pears,Fruit,lb,21-01-2025,319,254,158,9,406
1006,Pears,Fruit,lb,22-01-2025,406,0,114,10,282
1006,Pears,Fruit,lb,23-01-2025,282,0,72,6,204
1006,Pears,Fruit,lb,24-01-2025,204,0,108,8,88
1006,Pears,Fruit,lb,25-01-2025,88,0,120,2,0
1006,Pears,Fruit,lb,26-01-2025,0,0,132,0,0
1006,Pears,Fruit,lb,27-01-2025,0,432,66,0,366
1006,Pears,Fruit,lb,28-01-2025,366,0,113,10,243
1006,Pears,Fruit,lb,29-01-2025,243,377,63,5,552
1006,Pears,Fruit,lb,30-01-2025,552,0,100,20,432
1006,Pears,Fruit,lb,31-01-2025,432,0,108,11,313
1006,Pears,Fruit,lb,01-02-2025,313,0,147,8,158
1006,Pears,Fruit,lb,02-02-2025,158,491,138,2,509
1006,Pears,Fruit,lb,03-02-2025,509,0,114,16,379
1006,Pears,Fruit,lb,04-02-2025,379,348,110,15,602
1006,Pears,Fruit,lb,05-02-2025,602,0,87,21,494
1006,Pears,Fruit,lb,06-02-2025,494,0,72,21,401
1006,Pears,Fruit,lb,07-02-2025,401,0,125,15,261
1006,Pears,Fruit,lb,08-02-2025,261,0,165,8,88
1006,Pears,Fruit,lb,09-02-2025,88,0,124,1,0
1006,Pears,Fruit,lb,10-02-2025,0,0,90,0,0
1006,Pears,Fruit,lb,11-02-2025,0,272,89,0,183
1006,Pears,Fruit,lb,12-02-2025,183,0,126,10,47
1006,Pears,Fruit,lb,13-02-2025,47,419,88,1,377
1006,Pears,Fruit,lb,14-02-2025,377,0,79,13,285
1006,Pears,Fruit,lb,15-02-2025,285,0,158,7,120
1006,Pears,Fruit,lb,16-02-2025,120,0,194,4,0
1006,Pears,Fruit,lb,17-02-2025,0,0,155,0,0
1006,Pears,Fruit,lb,18-02-2025,0,0,100,0,0
1006,Pears,Fruit,lb,19-02-2025,0,367,85,0,282
1006,Pears,Fruit,lb,20-02-2025,282,0,105,9,168
1006,Pears,Fruit,lb,21-02-2025,168,370,104,4,430
1006,Pears,Fruit,lb,22-02-2025,430,398,90,12,726
1006,Pears,Fruit,lb,23-02-2025,726,0,144,23,559
1006,Pears,Fruit,lb,24-02-2025,559,324,138,17,728
1006,Pears,Fruit,lb,25-02-2025,728,0,104,25,599
1006,Pears,Fruit,lb,26-02-2025,599,0,91,23,485
1006,Pears,Fruit,lb,27-02-2025,485,0,65,14,406
1006,Pears,Fruit,lb,28-02-2025,406,382,97,14,677
1006,Pears,Fruit,lb,01-03-2025,677,297,144,9,821
1006,Pears,Fruit,lb,02-03-2025,821,0,166,24,631
1006,Pears,Fruit,lb,03-03-2025,631,0,134,10,487
1006,Pears,Fruit,lb,04-03-2025,487,297,95,17,672
1006,Pears,Fruit,lb,05-03-2025,672,324,136,19,841
1006,Pears,Fruit,lb,06-03-2025,841,0,123,25,693
1006,Pears,Fruit,lb,07-03-2025,693,0,88,25,580
1006,Pears,Fruit,lb,08-03-2025,580,0,99,18,463
1006,Pears,Fruit,lb,09-03-2025,463,0,132,9,322
1006,Pears,Fruit,lb,10-03-2025,322,0,111,9,202
1006,Pears,Fruit,lb,11-03-2025,202,0,103,6,93
1006,Pears,Fruit,lb,12-03-2025,93,427,95,3,422
1006,Pears,Fruit,lb,13-03-2025,422,0,110,11,301
1006,Pears,Fruit,lb,14-03-2025,301,0,96,8,197
1006,Pears,Fruit,lb,15-03-2025,197,0,126,5,66
1006,Pears,Fruit,lb,16-03-2025,66,0,125,3,0
1006,Pears,Fruit,lb,17-03-2025,0,305,107,0,198
1006,Pears,Fruit,lb,18-03-2025,198,287,91,6,388
1006,Pears,Fruit,lb,19-03-2025,388,0,106,15,267
1006,Pears,Fruit,lb,20-03-2025,267,334,64,4,533
1006,Pears,Fruit,lb,21-03-2025,533,0,86,13,434
1006,Pears,Fruit,lb,22-03-2025,434,0,142,15,277
1006,Pears,Fruit,lb,23-03-2025,277,0,121,10,146
1006,Pears,Fruit,lb,24-03-2025,146,0,96,3,47
1006,Pears,Fruit,lb,25-03-2025,47,0,121,2,0
1006,Pears,Fruit,lb,26-03-2025,0,0,127,0,0
1006,Pears,Fruit,lb,27-03-2025,0,295,117,0,178
1006,Pears,Fruit,lb,28-03-2025,178,257,101,7,327
1006,Pears,Fruit,lb,29-03-2025,327,0,119,12,196
1006,Pears,Fruit,lb,30-03-2025,196,0,114,6,76
1006,Pears,Fruit,lb,31-03-2025,76,362,107,3,328
1006,Pears,Fruit,lb,01-04-2025,328,0,85,9,234
1006,Pears,Fruit,lb,02-04-2025,234,0,119,7,108
1006,Pears,Fruit,lb,03-04-2025,108,269,112,5,260
1006,Pears,Fruit,lb,04-04-2025,260,366,96,9,521
1006,Pears,Fruit,lb,05-04-2025,521,0,120,16,385
1006,Pears,Fruit,lb,06-04-2025,385,412,120,11,666
1006,Pears,Fruit,lb,07-04-2025,666,0,98,27,541
1006,Pears,Fruit,lb,08-04-2025,541,0,104,14,423
1006,Pears,Fruit,lb,09-04-2025,423,0,143,17,263
1006,Pears,Fruit,lb,10-04-2025,263,0,131,5,127
1006,Pears,Fruit,lb,11-04-2025,127,0,104,5,18
1006,Pears,Fruit,lb,12-04-2025,18,0,118,1,0
1006,Pears,Fruit,lb,13-04-2025,0,0,216,0,0
1006,Pears,Fruit,lb,14-04-2025,0,0,101,0,0
1006,Pears,Fruit,lb,15-04-2025,0,0,79,0,0
1006,Pears,Fruit,lb,16-04-2025,0,364,132,0,232
1006,Pears,Fruit,lb,17-04-2025,232,0,86,7,139
1006,Pears,Fruit,lb,18-04-2025,139,0,110,5,24
1006,Pears,Fruit,lb,19-04-2025,24,0,124,0,0
1006,Pears,Fruit,lb,20-04-2025,0,0,128,0,0
1006,Pears,Fruit,lb,21-04-2025,0,401,88,0,313
1006,Pears,Fruit,lb,22-04-2025,313,0,84,12,217
1006,Pears,Fruit,lb,23-04-2025,217,0,120,8,89
1006,Pears,Fruit,lb,24-04-2025,89,0,103,2,0
1006,Pears,Fruit,lb,25-04-2025,0,0,98,0,0
1006,Pears,Fruit,lb,26-04-2025,0,0,123,0,0
1006,Pears,Fruit,lb,27-04-2025,0,0,152,0,0
1006,Pears,Fruit,lb,28-04-2025,0,0,86,0,0
1006,Pears,Fruit,lb,29-04-2025,0,0,128,0,0
1006,Pears,Fruit,lb,30-04-2025,0,0,107,0,0
1006,Pears,Fruit,lb,01-05-2025,0,362,129,0,233
1006,Pears,Fruit,lb,02-05-2025,233,0,92,4,137
1006,Pears,Fruit,lb,03-05-2025,137,0,113,5,19
1006,Pears,Fruit,lb,04-05-2025,19,399,112,1,305
1006,Pears,Fruit,lb,05-05-2025,305,0,116,7,182
1006,Pears,Fruit,lb,06-05-2025,182,452,82,4,548
1006,Pears,Fruit,lb,07-05-2025,548,0,99,18,431
1006,Pears,Fruit,lb,08-05-2025,431,346,105,21,651
1006,Pears,Fruit,lb,09-05-2025,651,0,85,22,544
1006,Pears,Fruit,lb,10-05-2025,544,0,98,18,428
1006,Pears,Fruit,lb,11-05-2025,428,0,83,14,331
1006,Pears,Fruit,lb,12-05-2025,331,0,142,11,178
1006,Pears,Fruit,lb,13-05-2025,178,0,71,5,102
1006,Pears,Fruit,lb,14-05-2025,102,0,135,4,0
1006,Pears,Fruit,lb,15-05-2025,0,0,110,0,0
1006,Pears,Fruit,lb,16-05-2025,0,0,93,0,0
1006,Pears,Fruit,lb,17-05-2025,0,0,118,0,0
1006,Pears,Fruit,lb,18-05-2025,0,0,118,0,0
1006,Pears,Fruit,lb,19-05-2025,0,290,105,0,185
1006,Pears,Fruit,lb,20-05-2025,185,347,95,4,433
1006,Pears,Fruit,lb,21-05-2025,433,0,69,16,348
1006,Pears,Fruit,lb,22-05-2025,348,0,75,11,262
1006,Pears,Fruit,lb,23-05-2025,262,453,119,8,588
1006,Pears,Fruit,lb,24-05-2025,588,0,116,10,462
1006,Pears,Fruit,lb,25-05-2025,462,0,127,11,324
1006,Pears,Fruit,lb,26-05-2025,324,419,117,4,622
1006,Pears,Fruit,lb,27-05-2025,622,382,91,20,893
1006,Pears,Fruit,lb,28-05-2025,893,0,67,31,795
1006,Pears,Fruit,lb,29-05-2025,795,0,102,24,669
1006,Pears,Fruit,lb,30-05-2025,669,388,106,22,929
1006,Pears,Fruit,lb,31-05-2025,929,0,108,30,791
1006,Pears,Fruit,lb,01-06-2025,791,0,115,15,661
1006,Pears,Fruit,lb,02-06-2025,661,393,136,15,903
1006,Pears,Fruit,lb,03-06-2025,903,0,126,30,747
1006,Pears,Fruit,lb,04-06-2025,747,0,106,23,618
1006,Pears,Fruit,lb,05-06-2025,618,401,90,17,912
1006,Pears,Fruit,lb,06-06-2025,912,0,130,25,757
1006,Pears,Fruit,lb,07-06-2025,757,344,139,13,949
1006,Pears,Fruit,lb,08-06-2025,949,0,121,30,798
1006,Pears,Fruit,lb,09-06-2025,798,0,128,26,644
1006,Pears,Fruit,lb,10-06-2025,644,0,53,17,574
1006,Pears,Fruit,lb,11-06-2025,574,0,113,24,437
